"DRGDefinition","ProviderId","ProviderName","ProviderCity","ProviderState","TotalDischarges","AverageCoveredCharges","AverageTotalPayments","AverageMedicarePayments"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140158","MERCY HOSPITAL AND MEDICAL CENTER","CHICAGO","IL","27","16020.37","7777.11","6219.55"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140160","FHN MEMORIAL HOSPITAL","FREEPORT","IL","21","14750.23","4870.57","3798.57"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140162","ST JOSEPH MEDICAL CENTER","BLOOMINGTON","IL","27","18389.44","4597.33","3599.40"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140164","MEMORIAL HOSPITAL OF CARBONDALE","CARBONDALE","IL","25","13707.04","4890.28","4037.64"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140172","FRANCISCAN ST JAMES HEALTH","OLYMPIA FIELDS","IL","45","21035.37","6395.77","4997.57"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140174","PROVENA MERCY MEDICAL CENTER","AURORA","IL","15","25599.86","5429.00","4383.13"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140176","CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL","WOODSTOCK","IL","19","23517.73","5037.26","3703.42"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140179","LITTLE COMPANY OF MARY HOSPITAL","EVERGREEN PARK","IL","30","26101.26","6995.70","3853.60"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140180","ST MARY  and  ELIZABETH MED CTR-DIVISION CAMPUS","CHICAGO","IL","18","29345.77","7738.83","5973.11"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140182","ADVOCATE ILLINOIS MASONIC MEDICAL CENTER","CHICAGO","IL","14","27547.50","7628.07","6684.85"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140184","HEARTLAND REGIONAL MEDICAL CENTER","MARION","IL","19","32944.00","4583.63","3638.78"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140185","MEMORIAL HOSPITAL","BELLEVILLE","IL","34","20628.17","4517.52","3461.52"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140186","RIVERSIDE MEDICAL CENTER","KANKAKEE","IL","24","21121.66","7201.79","4100.08"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140187","ST ELIZABETH HOSPITAL","BELLEVILLE","IL","16","17890.00","4655.06","3741.31"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140189","SARAH BUSH LINCOLN HEALTH CENTER","MATTOON","IL","22","10450.31","4680.63","3714.63"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140191","INGALLS MEMORIAL HOSPITAL","HARVEY","IL","21","25380.38","5404.42","4497.19"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140200","ELMHURST MEMORIAL HOSPITAL","ELMHURST","IL","45","24551.84","4683.93","3712.11"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140202","ADVOCATE CONDELL MEDICAL CENTER","LIBERTYVILLE","IL","42","27444.14","6008.73","4111.85"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140208","ADVOCATE CHRIST HOSPITAL  and  MEDICAL CENTER","OAK LAWN","IL","48","20390.22","7166.58","5198.41"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140209","METHODIST MEDICAL CENTER OF ILLINOIS","PEORIA","IL","28","22095.78","5401.46","4362.89"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140211","DELNOR COMMUNITY HOSPITAL","GENEVA","IL","35","31327.42","4722.91","3790.45"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140213","SILVER CROSS HOSPITAL  AND MEDICAL CENTERS","NEW LENOX","IL","41","18000.36","6154.41","3696.17"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140217","PROVENA - SAINT JOSEPH HOSPITAL","ELGIN","IL","15","35733.93","4798.60","3977.00"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140223","ADVOCATE LUTHERAN GENERAL HOSPITAL","PARK RIDGE","IL","58","21952.77","6648.72","5012.43"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140228","SWEDISH AMERICAN HOSPITAL","ROCKFORD","IL","25","20153.64","5516.40","4223.68"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140231","EDWARD HOSPITAL","NAPERVILLE","IL","44","28211.59","5766.93","3611.47"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140233","SAINT ANTHONY MEDICAL CENTER","ROCKFORD","IL","45","20856.46","5133.95","3380.11"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140239","ROCKFORD MEMORIAL HOSPITAL","ROCKFORD","IL","33","21948.45","5520.36","4529.03"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140242","CENTRAL DUPAGE HOSPITAL","WINFIELD","IL","49","55255.10","6301.79","3597.85"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140250","ADVOCATE SOUTH SUBURBAN HOSPITAL","HAZEL CREST","IL","27","20976.85","5592.88","3824.18"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140251","OUR LADY OF THE RESURRECTION MED CTR","CHICAGO","IL","16","24800.06","5325.25","4268.00"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140252","NORTHWEST COMMUNITY HOSPITAL","ARLINGTON HEIGH","IL","58","27694.84","5457.82","3570.31"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140258","ALEXIAN BROTHERS MEDICAL CENTER","ELK GROVE VILLA","IL","24","35535.66","4662.66","3421.66"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140276","LOYOLA UNIVERSITY MEDICAL CENTER","MAYWOOD","IL","26","21944.19","7015.26","6062.34"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140280","TRINITY ROCK ISLAND","ROCK ISLAND","IL","30","12631.33","4591.40","3693.26"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140281","NORTHWESTERN MEMORIAL HOSPITAL","CHICAGO","IL","66","40699.98","6848.21","5914.09"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140286","KISHWAUKEE COMMUNITY HOSPITAL","DEKALB","IL","16","17741.62","4780.81","3731.56"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140288","ADVOCATE GOOD SAMARITAN HOSPITAL","DOWNERS GROVE","IL","59","22089.89","5056.57","3576.79"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140289","ANDERSON HOSPITAL","MARYVILLE","IL","14","14354.35","4318.42","3593.00"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140290","ST ALEXIUS MEDICAL CENTER","HOFFMAN ESTATES","IL","27","30788.44","5048.59","3882.48"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","140291","ADVOCATE GOOD SHEPHERD HOSPITAL","BARRINGTON","IL","33","21611.66","5229.78","3614.90"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150002","METHODIST HOSPITALS INC","GARY","IN","23","18451.95","5620.30","4687.95"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150004","FRANCISCAN ST MARGARET HEALTH - HAMMOND","HAMMOND","IN","18","19226.55","6380.66","4567.27"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150005","HENDRICKS REGIONAL HEALTH","DANVILLE","IN","26","18235.80","4557.53","3650.61"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150006","INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL","LA PORTE","IN","37","17858.29","4442.72","3528.35"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150007","HOWARD REGIONAL HEALTH SYSTEM","KOKOMO","IN","17","15533.23","5278.58","3195.82"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150009","CLARK MEMORIAL HOSPITAL","JEFFERSONVILLE","IN","24","16610.54","4692.00","3849.66"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150010","ST JOSEPH HOSPITAL  and  HEALTH CENTER INC","KOKOMO","IN","16","22524.50","4560.00","3575.50"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150011","MARION GENERAL HOSPITAL","MARION","IN","13","12349.84","4765.84","3817.84"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150012","SAINT JOSEPH REGIONAL MEDICAL CENTER","MISHAWAKA","IN","39","16260.38","5417.51","4261.05"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150015","FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY","MICHIGAN CITY","IN","12","14679.25","4726.83","3977.50"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150017","LUTHERAN HOSPITAL OF INDIANA","FORT WAYNE","IN","78","20030.75","4941.52","3581.37"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150018","ELKHART GENERAL HOSPITAL","ELKHART","IN","25","16408.92","4978.76","3670.60"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150021","PARKVIEW REGIONAL MEDICAL CENTER","FORT WAYNE","IN","48","18208.47","5039.22","3887.20"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150023","UNION HOSPITAL INC","TERRE HAUTE","IN","73","19264.90","4985.75","3962.06"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150024","WILLIAM N WISHARD MEMORIAL HOSPITAL","INDIANAPOLIS","IN","13","19428.30","7608.92","6571.38"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150026","IU HEALTH GOSHEN HOSPITAL","GOSHEN","IN","18","14739.66","5658.50","3508.55"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150030","HENRY COUNTY MEMORIAL HOSPITAL","NEW CASTLE","IN","12","12486.08","5273.00","4434.66"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150033","FRANCISCAN ST FRANCIS HEALTH - BEECH GROVE","BEECH GROVE","IN","59","17388.89","4638.15","3549.61"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150034","ST MARY MEDICAL CENTER INC","HOBART","IN","29","20783.31","4912.03","3896.96"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150035","PORTER VALPARAISO HOSPITAL","VALPARAISO","IN","35","28329.54","4888.02","3956.48"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150037","HANCOCK REGIONAL HOSPITAL","GREENFIELD","IN","12","12373.08","4481.16","3351.83"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150042","GOOD SAMARITAN HOSPITAL","VINCENNES","IN","27","12148.03","4290.59","3290.29"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150044","FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES","NEW ALBANY","IN","40","15271.70","4489.45","3054.50"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150046","TERRE HAUTE REGIONAL HOSPITAL","TERRE HAUTE","IN","12","20516.91","5057.66","3524.16"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150048","REID HOSPITAL  and  HEALTH CARE SERVICES","RICHMOND","IN","45","11012.53","5388.60","4389.48"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150051","INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL","BLOOMINGTON","IN","38","12582.94","4772.71","3571.21"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150056","INDIANA UNIVERSITY HEALTH","INDIANAPOLIS","IN","64","26077.04","7911.90","5807.14"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150058","MEMORIAL HOSPITAL OF SOUTH BEND","SOUTH BEND","IN","35","16171.31","5732.40","4004.54"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150059","RIVERVIEW HOSPITAL","NOBLESVILLE","IN","16","16799.62","4569.25","3724.25"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150061","DAVIESS COMMUNITY HOSPITAL","WASHINGTON","IN","11","8774.36","4902.09","3531.18"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150065","SCHNECK MEDICAL CENTER","SEYMOUR","IN","15","16291.00","5015.46","3557.53"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150069","KINGS DAUGHTERS HOSPITAL AND HEALTH SERVICES,THE","MADISON","IN","13","13582.92","4589.00","3535.61"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150072","MEMORIAL HOSPITAL","LOGANSPORT","IN","18","13724.22","6352.22","5480.66"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150074","COMMUNITY HOSPITAL EAST","INDIANAPOLIS","IN","30","19660.20","5416.50","4250.23"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150075","BLUFFTON REGIONAL MEDICAL CENTER","BLUFFTON","IN","11","16851.90","4283.81","3466.36"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150082","DEACONESS HOSPITAL INC","EVANSVILLE","IN","87","19964.66","4556.49","3345.51"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150084","ST VINCENT HOSPITAL  and  HEALTH SERVICES","INDIANAPOLIS","IN","76","22940.46","5815.27","4385.06"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150086","DEARBORN COUNTY HOSPITAL","LAWRENCEBURG","IN","17","14359.58","4662.17","3672.76"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150088","SAINT JOHNS HEALTH SYSTEM","ANDERSON","IN","27","14394.07","6361.29","3505.55"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150089","INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL","MUNCIE","IN","44","19768.38","5247.70","4304.52"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150090","FRANCISCAN ST MARGARET HEALTH - DYER","DYER","IN","17","21357.29","5060.23","3566.82"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150097","MAJOR HOSPITAL","SHELBYVILLE","IN","13","17519.00","5541.00","3564.23"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150100","ST MARYS MEDICAL CENTER OF EVANSVILLE INC","EVANSVILLE","IN","37","17649.37","4606.78","3354.83"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150109","FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST","LAFAYETTE","IN","19","21069.84","4887.42","3997.10"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150112","COLUMBUS REGIONAL HOSPITAL","COLUMBUS","IN","20","14319.50","5478.00","3670.35"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150113","COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY","ANDERSON","IN","30","13509.13","4808.00","3760.00"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150125","COMMUNITY HOSPITAL","MUNSTER","IN","59","19847.11","5164.61","3821.38"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150126","FRANCISCAN ST ANTHONY HEALTH - CROWN POINT","CROWN POINT","IN","23","22073.17","6155.69","3285.52"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150128","COMMUNITY HOSPITAL SOUTH","INDIANAPOLIS","IN","21","16105.09","4335.09","3477.19"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150133","KOSCIUSKO COMMUNITY HOSPITAL","WARSAW","IN","13","18769.00","4854.23","3191.46"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150158","IU HEALTH WEST HOSPITAL","AVON","IN","11","18687.36","6206.27","3175.00"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150169","COMMUNITY HOSPITAL NORTH","INDIANAPOLIS","IN","21","18292.90","5007.66","3441.80"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","150173","INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL","LAFAYETTE","IN","24","28494.00","4276.25","3340.91"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160001","MARSHALLTOWN MEDICAL  and  SURGICAL CENTER","MARSHALLTOWN","IA","21","9981.95","4910.52","3840.04"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160016","TRINITY REGIONAL MEDICAL CENTER","FORT DODGE","IA","13","15323.38","4695.76","3745.30"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160024","IOWA LUTHERAN HOSPITAL","DES MOINES","IA","18","21170.44","5448.05","4058.61"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160029","MERCY HOSPITAL","IOWA CITY","IA","35","18989.22","4853.00","3283.88"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160030","MARY GREELEY MEDICAL CENTER","AMES","IA","11","13406.18","4590.00","3463.81"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160032","SKIFF MEDICAL CENTER","NEWTON","IA","15","12172.60","5235.00","4256.06"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160033","GENESIS MEDICAL CENTER-DAVENPORT","DAVENPORT","IA","34","12540.76","4711.41","3444.47"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160045","ST LUKES HOSPITAL","CEDAR RAPIDS","IA","32","17704.09","4895.06","3737.68"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160057","GREAT RIVER MEDICAL CENTER","WEST BURLINGTON","IA","18","16044.61","4586.38","3772.38"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160058","UNIVERSITY OF IOWA HOSPITAL  and  CLINICS","IOWA CITY","IA","71","22725.09","7430.08","5991.49"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160064","MERCY MEDICAL CENTER-NORTH IOWA","MASON CITY","IA","41","12466.26","4977.36","3765.95"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160069","MERCY MEDICAL CENTER-DUBUQUE","DUBUQUE","IA","36","12482.88","4116.38","3149.61"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160079","MERCY MEDICAL CENTER - CEDAR RAPIDS","CEDAR RAPIDS","IA","22","15255.68","4439.45","3289.72"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160082","IOWA METHODIST MEDICAL CENTER","DES MOINES","IA","42","23145.07","5585.59","3787.57"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160083","MERCY MEDICAL CENTER-DES MOINES","DES MOINES","IA","55","21186.74","5398.56","3850.54"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160089","OTTUMWA REGIONAL HEALTH CENTER","OTTUMWA","IA","13","12684.15","4786.00","3925.07"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160110","ALLEN MEMORIAL HOSPITAL","WATERLOO","IA","25","14388.12","4748.72","3682.36"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160117","THE FINLEY HOSPITAL","DUBUQUE","IA","23","11436.56","4176.73","3199.34"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160146","ST LUKES REGIONAL MEDICAL CENTER","SIOUX CITY","IA","12","16065.58","5191.33","4347.66"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","160153","MERCY MEDICAL CENTER-SIOUX CITY","SIOUX CITY","IA","28","18406.10","4872.28","3288.35"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170006","VIA CHRISTI HOSPITAL PITTSBURG INC","PITTSBURG","KS","12","15181.83","4522.33","3587.00"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170012","SALINA REGIONAL HEALTH CENTER","SALINA","KS","24","17366.45","5012.91","3660.45"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170016","ST FRANCIS HEALTH CENTER INC","TOPEKA","KS","20","16388.35","4496.25","3525.75"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170017","SUSAN B ALLEN MEMORIAL HOSPITAL","EL DORADO","KS","12","17223.50","5082.75","4142.08"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170020","HUTCHINSON REGIONAL MEDICAL CENTER INC","HUTCHINSON","KS","23","17026.82","5940.91","3858.34"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170040","UNIVERSITY OF KANSAS HOSPITAL","KANSAS CITY","KS","23","32416.30","6412.73","4282.52"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170049","OLATHE MEDICAL CENTER","OLATHE","KS","21","16009.04","4337.19","3425.38"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170086","STORMONT-VAIL HEALTHCARE","TOPEKA","KS","70","19190.25","5112.74","3764.22"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170104","SHAWNEE MISSION MEDICAL CENTER","SHAWNEE MISSION","KS","40","26838.17","4653.92","3213.15"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170122","VIA CHRISTI HOSPITALS WICHITA INC","WICHITA","KS","57","20512.94","5378.00","3778.45"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170123","WESLEY MEDICAL CENTER","WICHITA","KS","52","31757.98","5548.42","4231.15"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170142","MERCY REGIONAL HEALTH CENTER","MANHATTAN","KS","13","17347.76","4312.07","3448.69"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170145","COFFEYVILLE REGIONAL MEDICAL CENTER","COFFEYVILLE","KS","11","9045.00","4088.54","3174.00"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170146","PROVIDENCE MEDICAL CENTER","KANSAS CITY","KS","13","24165.00","4853.69","3987.84"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170176","OVERLAND PARK REG MED CTR","OVERLAND PARK","KS","17","38774.47","4679.88","4017.76"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","170182","MENORAH MEDICAL CENTER","OVERLAND PARK","KS","18","29129.83","4313.61","3442.05"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","180002","WHITESBURG ARH HOSPITAL","WHITESBURG","KY","20","18452.65","4394.30","3400.40"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","180009","KINGS DAUGHTERS MEDICAL CENTER","ASHLAND","KY","61","17415.29","4912.77","3919.06"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","180010","SAINT JOSEPH HOSPITAL","LEXINGTON","KY","55","15819.92","4359.38","3418.43"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","180012","HARDIN MEMORIAL HOSPITAL","ELIZABETHTOWN","KY","49","11615.24","4378.75","3224.16"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","180013","THE MEDICAL CENTER AT BOWLING GREEN","BOWLING GREEN","KY","62","20060.95","5065.25","3980.69"
"066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC","180017","T J SAMSON COMMUNITY HOSPITAL","GLASGOW","KY","21","10341.23","5565.71","3812.85"
